campaign_id,customer_id,response,promotion_type,campaign_date
7988,3167,Yes,Free Shipping,2022-03-25
7989,3168,No,Free Shipping,2023-10-07
7990,3168,No,Buy One Get One,2023-09-23
7991,3168,No,Buy One Get One,2023-09-22
7992,3168,Yes,Discount,2023-10-04
7993,3169,No,Discount,2022-11-30
7994,3169,No,Free Shipping,2020-12-14
7995,3169,No,Discount,2021-01-04
7996,3169,No,Buy One Get One,2021-05-12
7997,3170,No,Free Shipping,2022-03-03
7998,3171,Yes,Free Shipping,2021-07-28
7999,3171,No,Buy One Get One,2021-10-23
8000,3171,No,Discount,2021-10-13
8001,3171,No,Free Shipping,2021-05-13
8002,3172,No,Discount,2022-08-08
8003,3172,Yes,Free Shipping,2022-01-20
8004,3173,Yes,Free Shipping,2021-05-22
8005,3173,No,Discount,2022-07-17
8006,3173,Yes,Discount,2021-03-11
8007,3174,Yes,Free Shipping,2023-09-05
8008,3174,Yes,Discount,2023-09-04
8009,3175,Yes,Discount,2024-04-13
8010,3175,No,Discount,2024-05-04
8011,3175,No,Free Shipping,2024-02-06
8012,3176,Yes,Discount,2022-05-21
8013,3176,Yes,Free Shipping,2023-05-10
8014,3177,Yes,Discount,2023-12-01
8015,3177,Yes,Buy One Get One,2023-12-14
8016,3177,Yes,Discount,2023-12-30
8017,3178,Yes,Discount,2021-07-18
8018,3178,No,Discount,2022-07-07
8019,3178,Yes,Buy One Get One,2022-08-25
8020,3179,No,Free Shipping,2023-04-10
8021,3179,No,Free Shipping,2024-04-21
8022,3180,No,Discount,2021-02-11
8023,3181,Yes,Discount,2022-11-26
8024,3181,No,Buy One Get One,2022-01-15
8025,3181,Yes,Discount,2022-05-23
8026,3182,No,Discount,2023-08-13
8027,3182,Yes,Discount,2022-05-07
8028,3182,Yes,Discount,2022-10-12
8029,3183,No,Discount,2023-10-15
8030,3183,Yes,Free Shipping,2023-11-05
8031,3183,Yes,Free Shipping,2023-11-19
8032,3183,Yes,Free Shipping,2023-10-09
8033,3184,Yes,Buy One Get One,2024-02-01
8034,3184,Yes,Buy One Get One,2024-03-13
8035,3184,No,Free Shipping,2024-02-15
8036,3184,No,Discount,2024-04-02
8037,3185,No,Free Shipping,2021-12-04
8038,3185,No,Free Shipping,2021-11-18
8039,3185,No,Free Shipping,2021-08-28
8040,3185,Yes,Discount,2022-01-21
8041,3186,No,Discount,2023-08-17
8042,3187,Yes,Free Shipping,2023-09-03
8043,3187,Yes,Discount,2023-06-01
8044,3187,Yes,Discount,2023-07-06
8045,3188,Yes,Free Shipping,2022-03-16
8046,3189,Yes,Free Shipping,2022-05-27
8047,3189,No,Buy One Get One,2022-06-14
8048,3189,Yes,Buy One Get One,2022-06-30
8049,3190,Yes,Buy One Get One,2023-12-29
8050,3190,No,Discount,2023-10-14
8051,3191,Yes,Free Shipping,2022-10-17
8052,3192,No,Free Shipping,2022-07-26
8053,3192,Yes,Free Shipping,2022-07-15
8054,3193,Yes,Discount,2022-05-14
8055,3194,Yes,Buy One Get One,2023-01-12
8056,3194,No,Discount,2023-01-05
8057,3194,Yes,Free Shipping,2023-01-09
8058,3195,No,Buy One Get One,2022-11-16
8059,3195,No,Buy One Get One,2022-11-19
8060,3196,Yes,Free Shipping,2021-02-17
8061,3196,Yes,Free Shipping,2021-01-22
8062,3196,No,Discount,2020-12-30
8063,3196,Yes,Free Shipping,2020-12-27
8064,3197,No,Free Shipping,2022-10-08
8065,3198,No,Buy One Get One,2020-03-16
8066,3198,No,Discount,2020-03-02
8067,3199,Yes,Free Shipping,2022-08-17
8068,3199,Yes,Free Shipping,2024-04-01
8069,3200,No,Free Shipping,2021-07-29
8070,3201,Yes,Discount,2021-11-09
8071,3201,Yes,Free Shipping,2020-03-13
8072,3202,No,Buy One Get One,2024-04-30
8073,3202,No,Discount,2024-03-15
8074,3203,No,Buy One Get One,2022-07-08
8075,3204,No,Discount,2023-05-03
8076,3205,No,Free Shipping,2024-05-25
8077,3206,No,Buy One Get One,2023-09-11
8078,3206,No,Free Shipping,2023-04-04
8079,3207,Yes,Buy One Get One,2021-06-22
8080,3207,Yes,Buy One Get One,2021-06-23
8081,3208,No,Free Shipping,2022-05-27
8082,3209,No,Discount,2021-06-15
8083,3209,No,Discount,2023-03-10
8084,3209,Yes,Buy One Get One,2021-12-30
8085,3210,Yes,Discount,2024-03-10
8086,3211,No,Free Shipping,2024-03-31
8087,3211,Yes,Buy One Get One,2023-11-03
8088,3211,No,Free Shipping,2023-11-11
8089,3211,Yes,Buy One Get One,2024-04-10
8090,3212,Yes,Free Shipping,2022-11-25
8091,3212,Yes,Discount,2021-10-21
8092,3212,Yes,Free Shipping,2021-01-30
8093,3213,No,Discount,2024-01-19
8094,3213,Yes,Discount,2024-02-09
8095,3214,Yes,Free Shipping,2023-09-23
8096,3215,Yes,Discount,2023-06-02
8097,3216,No,Discount,2023-11-12
8098,3216,No,Free Shipping,2023-08-17
8099,3216,No,Buy One Get One,2023-05-13
8100,3217,No,Free Shipping,2023-10-12
8101,3217,No,Discount,2023-10-28
8102,3218,Yes,Discount,2023-08-07
8103,3218,No,Buy One Get One,2023-07-24
8104,3218,Yes,Free Shipping,2023-05-23
8105,3218,Yes,Free Shipping,2023-06-08
8106,3219,Yes,Discount,2022-08-18
8107,3219,Yes,Buy One Get One,2021-08-18
8108,3219,No,Free Shipping,2021-10-24
8109,3220,No,Discount,2021-11-12
8110,3220,No,Buy One Get One,2021-07-11
8111,3220,Yes,Discount,2021-09-21
8112,3220,No,Buy One Get One,2021-11-10
8113,3221,Yes,Buy One Get One,2024-04-15
8114,3221,No,Buy One Get One,2024-03-23
8115,3222,Yes,Discount,2022-09-01
8116,3222,No,Buy One Get One,2022-08-27
8117,3222,No,Discount,2022-08-27
8118,3222,Yes,Buy One Get One,2022-08-29
8119,3223,No,Discount,2022-08-26
8120,3223,No,Buy One Get One,2020-12-08
8121,3223,No,Discount,2022-06-26
8122,3224,Yes,Discount,2023-12-31
8123,3224,No,Free Shipping,2023-12-15
8124,3225,Yes,Free Shipping,2023-11-25
8125,3225,Yes,Buy One Get One,2023-11-24
8126,3225,Yes,Free Shipping,2023-11-27
8127,3226,No,Discount,2023-03-07
8128,3227,Yes,Buy One Get One,2023-10-08
8129,3227,Yes,Discount,2023-07-27
8130,3227,Yes,Buy One Get One,2023-10-19
8131,3228,Yes,Discount,2022-06-25
8132,3228,No,Buy One Get One,2022-08-17
8133,3228,No,Buy One Get One,2020-09-30
8134,3228,Yes,Buy One Get One,2022-11-12
8135,3229,No,Free Shipping,2022-05-15
8136,3229,Yes,Discount,2022-06-07
8137,3229,No,Discount,2022-06-01
8138,3229,Yes,Buy One Get One,2022-11-17
8139,3230,No,Free Shipping,2022-01-27
8140,3231,Yes,Free Shipping,2021-01-09
8141,3231,No,Discount,2020-07-16
8142,3231,Yes,Buy One Get One,2022-05-08
8143,3232,Yes,Free Shipping,2021-08-18
8144,3232,No,Discount,2020-09-06
8145,3233,Yes,Discount,2022-04-21
8146,3233,Yes,Buy One Get One,2022-08-13
8147,3233,No,Free Shipping,2021-01-27
8148,3234,Yes,Discount,2020-04-30
8149,3234,Yes,Discount,2020-04-18
8150,3235,Yes,Free Shipping,2021-04-24
8151,3235,Yes,Free Shipping,2020-09-28
8152,3235,No,Free Shipping,2021-07-23
8153,3236,No,Discount,2021-02-12
8154,3236,No,Free Shipping,2021-12-10
8155,3236,No,Free Shipping,2022-08-02
8156,3237,No,Free Shipping,2024-01-20
8157,3237,No,Free Shipping,2023-12-15
8158,3237,No,Free Shipping,2024-01-29
8159,3237,Yes,Free Shipping,2024-02-15
8160,3238,Yes,Buy One Get One,2024-01-31
8161,3238,No,Discount,2023-11-26
8162,3239,No,Free Shipping,2023-11-17
8163,3239,No,Buy One Get One,2023-09-07
8164,3239,Yes,Free Shipping,2024-02-08
8165,3240,No,Buy One Get One,2022-04-16
8166,3240,Yes,Free Shipping,2023-07-04
8167,3240,Yes,Free Shipping,2022-10-22
8168,3241,Yes,Discount,2022-09-26
8169,3241,Yes,Discount,2022-03-28
8170,3242,Yes,Buy One Get One,2020-11-20
8171,3243,No,Discount,2020-06-17
8172,3243,No,Free Shipping,2020-06-25
8173,3243,No,Discount,2020-05-08
8174,3244,Yes,Buy One Get One,2021-04-24
8175,3244,No,Buy One Get One,2021-12-23
8176,3244,Yes,Free Shipping,2022-06-22
8177,3244,No,Discount,2023-01-18
8178,3245,Yes,Buy One Get One,2024-03-22
8179,3245,No,Buy One Get One,2024-03-30
8180,3245,Yes,Free Shipping,2024-03-15
8181,3246,No,Discount,2023-10-19
8182,3246,Yes,Buy One Get One,2023-11-05
8183,3247,Yes,Discount,2021-02-27
8184,3247,Yes,Buy One Get One,2020-08-19
8185,3247,No,Free Shipping,2020-05-18
8186,3247,No,Discount,2021-07-05
8187,3248,No,Discount,2021-09-15
8188,3248,No,Buy One Get One,2022-01-31
8189,3249,Yes,Discount,2022-08-22
8190,3249,Yes,Free Shipping,2021-10-07
8191,3249,Yes,Free Shipping,2022-06-28
8192,3250,No,Discount,2023-04-04
8193,3250,Yes,Free Shipping,2022-05-01
8194,3250,No,Discount,2023-04-07
8195,3250,Yes,Discount,2023-04-09
8196,3251,Yes,Free Shipping,2023-04-17
8197,3251,No,Free Shipping,2023-09-01
8198,3251,No,Discount,2023-07-25
8199,3252,Yes,Discount,2021-11-15
8200,3252,Yes,Discount,2022-01-17
8201,3252,Yes,Free Shipping,2021-07-12
8202,3252,No,Discount,2021-08-02
8203,3253,No,Buy One Get One,2021-03-04
8204,3254,No,Discount,2023-09-23
8205,3254,Yes,Free Shipping,2023-08-17
8206,3254,Yes,Discount,2023-08-18
8207,3255,No,Discount,2022-04-25
8208,3256,No,Discount,2023-11-26
8209,3256,No,Discount,2023-12-07
8210,3256,Yes,Buy One Get One,2023-10-05
8211,3256,Yes,Free Shipping,2023-11-24
8212,3257,Yes,Free Shipping,2023-06-09
8213,3257,Yes,Buy One Get One,2023-06-16
8214,3257,No,Discount,2023-08-12
8215,3258,Yes,Discount,2023-05-31
8216,3258,No,Free Shipping,2023-03-02
8217,3258,No,Free Shipping,2023-02-13
8218,3258,Yes,Free Shipping,2023-06-09
8219,3259,No,Discount,2021-11-02
8220,3260,No,Free Shipping,2021-01-16
8221,3261,Yes,Free Shipping,2022-11-12
8222,3261,Yes,Discount,2022-03-10
8223,3261,No,Discount,2023-06-16
8224,3262,No,Buy One Get One,2022-05-21
8225,3262,No,Discount,2022-07-12
8226,3263,Yes,Free Shipping,2022-06-13
8227,3263,No,Free Shipping,2022-08-31
8228,3264,No,Buy One Get One,2023-10-20
8229,3264,Yes,Buy One Get One,2023-10-22
8230,3265,No,Free Shipping,2023-04-22
8231,3265,No,Free Shipping,2024-04-19
8232,3265,No,Buy One Get One,2023-03-05
8233,3265,Yes,Discount,2023-04-18
8234,3266,Yes,Buy One Get One,2024-04-29
8235,3266,No,Free Shipping,2024-05-01
8236,3266,No,Free Shipping,2024-05-03
8237,3266,Yes,Discount,2024-05-02
8238,3267,Yes,Discount,2023-09-07
8239,3267,No,Discount,2023-03-03
8240,3267,Yes,Buy One Get One,2024-01-10
8241,3268,No,Buy One Get One,2024-01-10
8242,3268,Yes,Discount,2024-05-08
8243,3268,Yes,Discount,2024-02-26
8244,3269,No,Buy One Get One,2023-11-28
8245,3270,No,Discount,2024-05-19
8246,3270,Yes,Free Shipping,2024-04-23
8247,3270,No,Free Shipping,2024-04-23
8248,3271,Yes,Free Shipping,2023-12-26
8249,3271,No,Discount,2023-10-24
8250,3272,No,Buy One Get One,2021-03-21
8251,3272,Yes,Free Shipping,2021-03-05
8252,3272,Yes,Buy One Get One,2021-04-14
8253,3272,No,Buy One Get One,2021-03-05
8254,3273,Yes,Buy One Get One,2021-02-19
8255,3273,No,Buy One Get One,2021-08-23
8256,3274,Yes,Buy One Get One,2022-10-14
8257,3274,Yes,Discount,2022-01-12
8258,3275,Yes,Discount,2022-10-17
8259,3275,No,Free Shipping,2023-01-06
8260,3275,Yes,Free Shipping,2022-11-13
8261,3276,Yes,Free Shipping,2022-03-29
8262,3276,Yes,Discount,2021-04-18
8263,3276,No,Discount,2021-07-30
8264,3276,Yes,Buy One Get One,2022-09-22
8265,3277,Yes,Free Shipping,2021-10-05
8266,3278,No,Free Shipping,2023-01-21
8267,3278,Yes,Free Shipping,2023-08-23
8268,3278,Yes,Discount,2024-03-06
8269,3278,Yes,Discount,2023-11-13
8270,3279,No,Buy One Get One,2022-09-30
8271,3280,Yes,Free Shipping,2021-02-08
8272,3280,Yes,Free Shipping,2021-05-05
8273,3280,Yes,Buy One Get One,2021-05-07
8274,3281,Yes,Discount,2023-06-28
8275,3282,Yes,Buy One Get One,2023-07-24
8276,3282,No,Buy One Get One,2023-03-29
8277,3282,Yes,Discount,2023-03-31
8278,3283,No,Free Shipping,2021-05-31
8279,3284,Yes,Discount,2023-03-08
8280,3284,No,Buy One Get One,2023-06-11
8281,3285,No,Buy One Get One,2022-09-11
8282,3285,No,Discount,2022-08-17
8283,3286,Yes,Discount,2021-12-23
8284,3286,Yes,Discount,2021-11-22
8285,3287,No,Discount,2023-09-18
8286,3287,Yes,Free Shipping,2023-06-29
8287,3288,Yes,Free Shipping,2022-08-21
8288,3289,No,Discount,2024-05-13
8289,3289,Yes,Buy One Get One,2024-05-13
8290,3290,No,Discount,2024-04-12
8291,3290,No,Free Shipping,2024-04-06
8292,3291,Yes,Discount,2024-05-29
8293,3291,No,Discount,2024-05-18
8294,3291,Yes,Buy One Get One,2024-05-28
8295,3291,Yes,Buy One Get One,2024-05-20
8296,3292,Yes,Discount,2024-02-22
8297,3293,Yes,Free Shipping,2022-09-19
8298,3293,No,Free Shipping,2022-07-13
8299,3294,No,Free Shipping,2023-10-15
8300,3294,No,Discount,2024-01-15
8301,3295,Yes,Buy One Get One,2023-08-22
8302,3295,Yes,Buy One Get One,2023-11-22
8303,3296,Yes,Discount,2020-12-24
8304,3296,Yes,Free Shipping,2020-09-08
8305,3296,Yes,Buy One Get One,2021-02-25
8306,3296,No,Free Shipping,2020-07-21
8307,3297,No,Discount,2022-04-09
8308,3297,No,Buy One Get One,2023-02-04
8309,3298,Yes,Discount,2022-03-04
8310,3298,Yes,Discount,2021-01-21
8311,3298,No,Buy One Get One,2021-09-04
8312,3299,No,Buy One Get One,2022-04-30
8313,3299,No,Discount,2022-03-29
8314,3299,No,Discount,2022-04-28
8315,3300,Yes,Free Shipping,2023-11-16
8316,3301,Yes,Discount,2023-01-17
8317,3301,No,Buy One Get One,2023-04-08
8318,3301,No,Discount,2023-03-12
8319,3302,Yes,Free Shipping,2023-08-20
8320,3303,Yes,Free Shipping,2023-02-13
8321,3303,Yes,Discount,2023-01-12
8322,3303,No,Buy One Get One,2023-02-14
8323,3304,No,Buy One Get One,2024-04-27
8324,3304,No,Buy One Get One,2024-04-25
8325,3304,No,Discount,2024-04-29
8326,3305,No,Buy One Get One,2021-12-15
8327,3305,Yes,Discount,2022-09-24
8328,3306,Yes,Buy One Get One,2021-03-10
8329,3306,Yes,Discount,2020-04-03
8330,3306,No,Discount,2021-08-25
8331,3306,No,Discount,2021-12-21
8332,3307,No,Discount,2023-08-12
8333,3307,No,Buy One Get One,2023-10-16
8334,3307,Yes,Free Shipping,2023-05-31
8335,3307,Yes,Free Shipping,2023-08-12
8336,3308,No,Buy One Get One,2021-05-18
8337,3308,No,Buy One Get One,2020-10-26
8338,3309,Yes,Discount,2022-06-10
8339,3309,Yes,Discount,2022-11-11
8340,3310,No,Discount,2023-01-16
8341,3310,Yes,Discount,2020-06-01
8342,3311,No,Buy One Get One,2023-12-09
8343,3311,Yes,Free Shipping,2023-12-24
8344,3312,No,Free Shipping,2024-05-21
8345,3313,No,Buy One Get One,2021-11-27
8346,3313,No,Buy One Get One,2021-12-21
8347,3313,No,Buy One Get One,2021-11-13
8348,3314,No,Discount,2020-06-18
8349,3315,No,Free Shipping,2021-12-08
8350,3315,No,Discount,2022-01-31
8351,3315,Yes,Discount,2021-04-26
8352,3315,No,Discount,2021-04-15
8353,3316,No,Buy One Get One,2020-09-27
8354,3317,No,Free Shipping,2022-04-21
8355,3318,No,Buy One Get One,2024-02-11
8356,3318,Yes,Buy One Get One,2024-02-10
8357,3319,No,Buy One Get One,2023-08-08
8358,3319,Yes,Free Shipping,2023-11-08
8359,3319,Yes,Free Shipping,2023-10-20
8360,3319,No,Buy One Get One,2024-01-08
8361,3320,Yes,Buy One Get One,2023-03-10
8362,3320,Yes,Free Shipping,2023-03-10
8363,3320,Yes,Buy One Get One,2023-02-22
8364,3320,Yes,Discount,2023-01-16
8365,3321,Yes,Free Shipping,2021-04-12
8366,3321,Yes,Discount,2022-10-03
8367,3321,Yes,Buy One Get One,2021-10-18
8368,3322,No,Discount,2021-10-22
8369,3322,No,Free Shipping,2022-12-15
8370,3322,No,Buy One Get One,2023-02-10
8371,3323,No,Free Shipping,2023-07-24
8372,3324,Yes,Free Shipping,2021-10-20
8373,3325,No,Discount,2023-11-17
8374,3325,No,Free Shipping,2023-12-24
8375,3325,Yes,Discount,2023-08-25
8376,3326,Yes,Discount,2024-05-07
8377,3326,Yes,Buy One Get One,2024-05-05
8378,3326,Yes,Discount,2024-04-18
8379,3326,No,Buy One Get One,2024-04-21
8380,3327,Yes,Buy One Get One,2023-04-28
8381,3327,Yes,Buy One Get One,2023-02-23
8382,3327,Yes,Free Shipping,2023-04-12
8383,3327,Yes,Buy One Get One,2023-01-14
8384,3328,Yes,Free Shipping,2020-11-28
8385,3329,Yes,Free Shipping,2023-10-26
8386,3329,Yes,Buy One Get One,2023-12-12
8387,3329,No,Free Shipping,2023-12-27
8388,3330,Yes,Free Shipping,2023-07-11
8389,3331,Yes,Free Shipping,2022-06-24
8390,3331,No,Buy One Get One,2022-12-19
8391,3332,Yes,Free Shipping,2023-12-27
8392,3333,Yes,Buy One Get One,2024-02-03
8393,3334,No,Buy One Get One,2022-02-20
8394,3334,No,Free Shipping,2021-07-06
8395,3335,Yes,Buy One Get One,2021-04-11
8396,3336,Yes,Free Shipping,2024-02-01
8397,3336,Yes,Buy One Get One,2024-02-23
8398,3336,Yes,Free Shipping,2024-02-19
8399,3337,Yes,Discount,2023-10-27
8400,3337,Yes,Buy One Get One,2023-10-22
8401,3338,No,Discount,2023-10-18
8402,3338,Yes,Free Shipping,2023-10-18
8403,3339,Yes,Buy One Get One,2022-08-21
8404,3339,No,Free Shipping,2021-05-12
8405,3339,Yes,Buy One Get One,2021-02-24
8406,3340,Yes,Free Shipping,2023-09-09
8407,3340,Yes,Free Shipping,2023-12-01
8408,3341,Yes,Discount,2022-06-18
8409,3341,No,Discount,2022-07-12
8410,3342,Yes,Free Shipping,2023-12-05
8411,3342,No,Buy One Get One,2023-04-03
8412,3343,Yes,Free Shipping,2022-02-13
8413,3343,Yes,Discount,2022-01-21
8414,3343,Yes,Free Shipping,2022-01-09
8415,3344,Yes,Discount,2020-09-25
8416,3345,Yes,Free Shipping,2021-06-02
8417,3345,No,Buy One Get One,2021-06-16
8418,3345,No,Free Shipping,2022-10-04
8419,3346,No,Buy One Get One,2023-09-21
8420,3346,No,Buy One Get One,2023-09-11
8421,3347,Yes,Discount,2022-09-19
8422,3347,Yes,Buy One Get One,2022-08-06
8423,3348,No,Buy One Get One,2023-06-28
8424,3348,Yes,Discount,2023-02-25
8425,3348,No,Free Shipping,2024-01-12
8426,3348,No,Discount,2022-04-05
8427,3349,Yes,Buy One Get One,2021-10-14
8428,3349,Yes,Free Shipping,2021-07-15
8429,3350,No,Discount,2022-05-26
8430,3350,Yes,Free Shipping,2022-03-16
8431,3350,No,Free Shipping,2022-04-03
8432,3351,Yes,Free Shipping,2023-05-09
8433,3351,Yes,Buy One Get One,2023-06-23
8434,3351,No,Buy One Get One,2023-08-06
8435,3351,No,Discount,2023-08-07
8436,3352,No,Buy One Get One,2020-07-21
8437,3352,No,Buy One Get One,2021-12-27
8438,3353,No,Discount,2023-01-02
8439,3353,Yes,Discount,2022-12-02
8440,3353,Yes,Discount,2022-12-01
8441,3353,No,Buy One Get One,2023-01-31
8442,3354,No,Buy One Get One,2023-10-04
8443,3354,Yes,Buy One Get One,2024-02-06
8444,3355,Yes,Discount,2021-04-18
8445,3355,No,Free Shipping,2021-03-25
8446,3355,Yes,Free Shipping,2021-02-06
8447,3356,Yes,Discount,2022-10-19
8448,3356,No,Discount,2022-08-06
8449,3356,No,Buy One Get One,2022-11-19
8450,3356,No,Free Shipping,2022-08-29
8451,3357,No,Buy One Get One,2023-09-05
8452,3357,No,Buy One Get One,2023-08-27
8453,3358,No,Discount,2021-09-06
8454,3358,Yes,Buy One Get One,2022-12-28
8455,3358,No,Buy One Get One,2020-09-28
8456,3359,Yes,Discount,2023-10-05
8457,3359,Yes,Discount,2023-06-13
8458,3359,No,Free Shipping,2023-05-02
8459,3360,Yes,Free Shipping,2024-04-05
8460,3360,No,Buy One Get One,2024-04-04
8461,3360,No,Discount,2024-04-04
8462,3361,Yes,Free Shipping,2020-06-14
8463,3362,No,Buy One Get One,2023-08-14
8464,3362,No,Free Shipping,2023-08-25
8465,3363,Yes,Free Shipping,2024-02-23
8466,3364,No,Buy One Get One,2024-02-05
8467,3364,No,Free Shipping,2024-04-18
8468,3364,Yes,Discount,2024-05-05
8469,3364,No,Buy One Get One,2024-02-04
8470,3365,Yes,Buy One Get One,2022-03-11
8471,3366,No,Free Shipping,2024-01-15
8472,3366,No,Discount,2024-03-10
8473,3367,No,Free Shipping,2022-07-25
8474,3367,Yes,Free Shipping,2023-05-22
8475,3367,No,Buy One Get One,2023-03-04
8476,3367,Yes,Buy One Get One,2022-05-23
8477,3368,Yes,Discount,2023-06-07
8478,3368,No,Buy One Get One,2023-11-01
8479,3368,No,Free Shipping,2022-02-02
8480,3369,No,Free Shipping,2024-02-02
8481,3369,Yes,Discount,2024-02-01
8482,3370,No,Discount,2022-09-23
8483,3370,Yes,Free Shipping,2022-10-02
8484,3370,No,Discount,2021-12-07
8485,3371,Yes,Discount,2023-02-07
8486,3372,Yes,Free Shipping,2021-12-05
8487,3373,Yes,Discount,2022-09-19
8488,3373,No,Discount,2022-08-31
8489,3373,Yes,Free Shipping,2022-09-27
8490,3373,No,Discount,2022-09-27
8491,3374,No,Buy One Get One,2024-02-18
8492,3374,No,Buy One Get One,2024-03-03
8493,3374,No,Discount,2024-02-26
8494,3375,Yes,Buy One Get One,2022-10-29
8495,3375,Yes,Buy One Get One,2022-10-06
8496,3375,No,Buy One Get One,2022-12-02
8497,3376,Yes,Discount,2021-10-27
8498,3376,Yes,Buy One Get One,2021-02-05
8499,3377,Yes,Buy One Get One,2021-09-21
8500,3378,Yes,Free Shipping,2023-03-24
8501,3379,No,Free Shipping,2023-04-10
8502,3380,Yes,Free Shipping,2022-10-19
8503,3380,No,Discount,2022-08-12
8504,3381,No,Free Shipping,2023-11-13
8505,3381,Yes,Free Shipping,2023-08-05
8506,3381,Yes,Buy One Get One,2022-05-26
8507,3381,Yes,Buy One Get One,2023-09-09
8508,3382,No,Free Shipping,2023-01-28
8509,3382,Yes,Free Shipping,2023-10-06
8510,3382,No,Discount,2023-07-05
8511,3382,Yes,Buy One Get One,2023-10-31
8512,3383,Yes,Discount,2023-04-15
8513,3383,Yes,Free Shipping,2023-04-22
8514,3383,No,Discount,2022-12-04
8515,3384,No,Free Shipping,2022-10-02
8516,3385,No,Discount,2023-10-07
8517,3385,Yes,Discount,2024-01-04
8518,3385,No,Free Shipping,2023-09-18
8519,3386,No,Free Shipping,2023-08-05
8520,3387,No,Buy One Get One,2021-11-16
8521,3387,Yes,Discount,2021-09-21
8522,3388,No,Discount,2023-05-30
8523,3388,No,Free Shipping,2023-06-01
8524,3388,No,Discount,2023-06-02
8525,3389,No,Free Shipping,2023-12-06
8526,3390,No,Buy One Get One,2024-04-09
8527,3390,Yes,Free Shipping,2024-04-14
8528,3390,No,Free Shipping,2024-05-20
8529,3391,Yes,Discount,2023-11-20
8530,3392,Yes,Buy One Get One,2023-06-22
8531,3392,No,Buy One Get One,2023-03-26
8532,3392,Yes,Buy One Get One,2023-04-13
8533,3393,No,Free Shipping,2022-11-02
8534,3393,Yes,Free Shipping,2022-10-13
8535,3393,Yes,Buy One Get One,2023-02-14
8536,3393,Yes,Discount,2022-12-02
8537,3394,Yes,Buy One Get One,2023-08-19
8538,3394,No,Buy One Get One,2022-11-29
8539,3394,Yes,Discount,2023-10-20
8540,3395,No,Buy One Get One,2023-12-04
8541,3395,No,Buy One Get One,2023-12-18
8542,3395,No,Buy One Get One,2023-12-03
8543,3395,No,Free Shipping,2023-12-11
8544,3396,Yes,Free Shipping,2022-03-20
8545,3396,Yes,Free Shipping,2022-08-13
8546,3396,No,Buy One Get One,2022-02-22
8547,3396,Yes,Discount,2022-06-28
8548,3397,Yes,Discount,2023-10-13
8549,3398,No,Buy One Get One,2024-01-04
8550,3398,No,Discount,2023-12-22
8551,3399,Yes,Discount,2022-01-20
8552,3399,Yes,Discount,2021-11-01
8553,3399,No,Discount,2021-02-05
8554,3400,No,Discount,2022-12-13
8555,3400,Yes,Buy One Get One,2023-07-02
8556,3400,No,Buy One Get One,2023-01-11
8557,3401,Yes,Discount,2021-02-14
8558,3401,Yes,Discount,2020-12-17
8559,3402,No,Discount,2023-11-22
8560,3402,Yes,Buy One Get One,2023-11-28
8561,3402,No,Discount,2023-11-11
8562,3403,No,Discount,2023-03-08
8563,3403,Yes,Buy One Get One,2023-07-30
8564,3404,No,Buy One Get One,2023-06-28
8565,3405,No,Buy One Get One,2023-09-06
8566,3405,Yes,Discount,2023-10-05
8567,3405,Yes,Free Shipping,2023-06-19
8568,3405,No,Discount,2023-09-21
8569,3406,No,Free Shipping,2024-05-10
8570,3407,Yes,Buy One Get One,2023-08-13
8571,3407,No,Buy One Get One,2023-09-29
8572,3407,No,Free Shipping,2023-09-16
8573,3408,No,Discount,2024-03-08
8574,3408,No,Free Shipping,2023-07-10
8575,3408,No,Buy One Get One,2022-11-10
8576,3409,Yes,Free Shipping,2021-11-24
8577,3409,No,Discount,2020-04-29
8578,3410,No,Buy One Get One,2023-02-17
8579,3411,No,Discount,2022-04-20
8580,3411,Yes,Buy One Get One,2022-08-14
8581,3412,Yes,Buy One Get One,2023-08-13
8582,3412,No,Free Shipping,2023-04-09
8583,3413,No,Free Shipping,2022-11-21
8584,3413,No,Buy One Get One,2022-11-12
8585,3413,No,Discount,2022-12-12
8586,3414,Yes,Buy One Get One,2023-11-24
8587,3414,Yes,Discount,2023-09-20
8588,3415,Yes,Free Shipping,2020-10-23
8589,3415,No,Free Shipping,2021-01-11
8590,3415,No,Free Shipping,2020-12-22
8591,3416,Yes,Discount,2024-05-09
8592,3416,Yes,Free Shipping,2024-05-25
8593,3417,Yes,Buy One Get One,2023-01-16
8594,3418,No,Free Shipping,2022-12-09
8595,3418,Yes,Discount,2022-12-21
8596,3418,No,Free Shipping,2022-12-08
8597,3418,Yes,Free Shipping,2022-12-23
8598,3419,No,Discount,2021-07-13
8599,3419,Yes,Buy One Get One,2022-02-28
8600,3419,No,Buy One Get One,2021-12-21
8601,3419,No,Free Shipping,2023-01-27
8602,3420,No,Free Shipping,2023-01-15
8603,3420,Yes,Free Shipping,2022-12-20
8604,3421,Yes,Discount,2023-05-06
8605,3421,Yes,Free Shipping,2023-03-16
8606,3422,Yes,Discount,2022-06-28
8607,3422,Yes,Discount,2022-07-02
8608,3422,No,Buy One Get One,2022-07-06
8609,3422,No,Discount,2022-07-02
8610,3423,No,Discount,2023-04-25
8611,3424,No,Buy One Get One,2021-02-23
8612,3424,No,Discount,2021-12-01
8613,3424,Yes,Free Shipping,2020-12-07
8614,3424,No,Discount,2021-01-01
8615,3425,No,Buy One Get One,2024-03-04
